instance_id,num_of_nodes,num_of_edges,ratio_node_edge,bi_edge,ratio_bi_edge,min_out_degree,max_out_degree,avg_out_degree,min_in_degree,max_in_degree,avg_in_degree,num_of_odd_out_degree,ratio_of_odd_out_degree,num_of_even_out_degree,ratio_of_even_out_degree,num_of_odd_in_degree,ratio_of_odd_in_degree,num_of_even_in_degree,ratio_of_even_in_degree,num_of_odd_degree,ratio_of_odd_degree,num_of_even_degree,ratio_of_even_degree,out_degree_less_than_3,ratio_out_degree_less_than_3,in_degree_less_than_3,ratio_in_degree_less_than_3,degree_less_than_3,ratio_degree_less_than_3,dfs_1st_back_depth,sum_of_choices_along_path,depth_avg_DFS_backjump,depth_back_to_root,depth_back_to_any,depth_one_path,min_depth_bfs,max_depth_bfs,avg_depth_bfs,min_depth_beam,max_depth_beam,avg_depth_beam
insttrapezioid_20_15_105_2.csv,405.0,2159.0,0.1876,2056.0,0.9523,1.0,6.0,5.3309,2.0,6.0,5.3309,83.0,0.2049,322.0,0.7951,93.0,0.2296,312.0,0.7704,148.0,0.3654,257.0,0.6346,3.0,0.0074,2.0,0.0049,0.0,0.0,2.0,13.0,143.5833,2.0,2.0,7.0,2.0,33.0,17.6078,7.0,34.0,18.5246
insttrapezioid_20_15_105_3.csv,405.0,2159.0,0.1876,2056.0,0.9523,2.0,6.0,5.3309,2.0,6.0,5.3309,95.0,0.2346,310.0,0.7654,79.0,0.1951,326.0,0.8049,138.0,0.3407,267.0,0.6593,2.0,0.0049,3.0,0.0074,0.0,0.0,3.0,18.0,200.6154,2.0,2.0,77.0,2.0,33.0,17.2364,4.0,33.0,17.8136
insttrapezioid_20_15_110_1.csv,405.0,2154.0,0.188,2048.0,0.9508,2.0,6.0,5.3185,2.0,6.0,5.3185,84.0,0.2074,321.0,0.7926,96.0,0.237,309.0,0.763,148.0,0.3654,257.0,0.6346,5.0,0.0123,3.0,0.0074,0.0,0.0,3.0,18.0,170.0,2.0,2.0,23.0,2.0,33.0,16.8462,4.0,34.0,17.8592
insttrapezioid_20_15_110_2.csv,405.0,2154.0,0.188,2048.0,0.9508,2.0,6.0,5.3185,2.0,6.0,5.3185,86.0,0.2123,319.0,0.7877,94.0,0.2321,311.0,0.7679,140.0,0.3457,265.0,0.6543,3.0,0.0074,2.0,0.0049,0.0,0.0,8.0,46.0,178.0,2.0,2.0,1.0,8.0,33.0,19.087,5.0,33.0,18.0476
insttrapezioid_20_15_125_2.csv,405.0,2139.0,0.1893,2026.0,0.9472,2.0,6.0,5.2815,2.0,6.0,5.2815,105.0,0.2593,300.0,0.7407,93.0,0.2296,312.0,0.7704,132.0,0.3259,273.0,0.6741,3.0,0.0074,6.0,0.0148,0.0,0.0,1.0,7.0,213.2,2.0,2.0,84.0,2.0,33.0,17.4483,2.0,33.0,16.5938
insttrapezioid_20_15_135_0.csv,405.0,2129.0,0.1902,2000.0,0.9394,2.0,6.0,5.2568,2.0,6.0,5.2568,103.0,0.2543,302.0,0.7457,119.0,0.2938,286.0,0.7062,168.0,0.4148,237.0,0.5852,3.0,0.0074,3.0,0.0074,0.0,0.0,11.0,64.0,176.6667,2.0,2.0,133.0,6.0,33.0,17.8,5.0,33.0,17.0152
insttrapezioid_20_15_140_2.csv,405.0,2124.0,0.1907,1988.0,0.936,2.0,6.0,5.2444,1.0,6.0,5.2444,114.0,0.2815,291.0,0.7185,110.0,0.2716,295.0,0.7284,166.0,0.4099,239.0,0.5901,4.0,0.0099,5.0,0.0123,0.0,0.0,4.0,25.0,208.5385,2.0,2.0,47.0,3.0,33.0,16.4762,4.0,33.0,17.0769
insttrapezioid_20_15_145_0.csv,405.0,2119.0,0.1911,1984.0,0.9363,2.0,6.0,5.2321,2.0,6.0,5.2321,115.0,0.284,290.0,0.716,105.0,0.2593,300.0,0.7407,156.0,0.3852,249.0,0.6148,7.0,0.0173,4.0,0.0099,0.0,0.0,6.0,35.0,197.4167,2.0,2.0,33.0,5.0,33.0,17.2679,5.0,33.0,17.2545
insttrapezioid_20_15_155_3.csv,405.0,2109.0,0.192,1968.0,0.9331,2.0,6.0,5.2074,1.0,6.0,5.2074,115.0,0.284,290.0,0.716,109.0,0.2691,296.0,0.7309,164.0,0.4049,241.0,0.5951,5.0,0.0123,3.0,0.0074,0.0,0.0,4.0,27.0,193.9231,2.0,2.0,24.0,6.0,33.0,17.3167,4.0,33.0,16.2388
insttrapezioid_20_15_160_2.csv,405.0,2104.0,0.1925,1948.0,0.9259,2.0,6.0,5.1951,1.0,6.0,5.1951,128.0,0.316,277.0,0.684,110.0,0.2716,295.0,0.7284,176.0,0.4346,229.0,0.5654,5.0,0.0123,7.0,0.0173,0.0,0.0,2.0,13.0,195.8,2.0,2.0,40.0,3.0,33.0,16.6508,4.0,33.0,16.1642
insttrapezioid_20_15_80_3.csv,405.0,2184.0,0.1854,2116.0,0.9689,2.0,6.0,5.3926,2.0,6.0,5.3926,66.0,0.163,339.0,0.837,68.0,0.1679,337.0,0.8321,96.0,0.237,309.0,0.763,2.0,0.0049,2.0,0.0049,0.0,0.0,8.0,44.0,189.5455,2.0,2.0,40.0,3.0,33.0,16.4182,4.0,33.0,16.3393
instrectSubFourTwo5_1_0,180.0,659.0,0.2731,658.0,0.9985,2.0,4.0,3.6611,2.0,4.0,3.6611,51.0,0.2833,129.0,0.7167,49.0,0.2722,131.0,0.7278,2.0,0.0111,178.0,0.9889,5.0,0.0278,6.0,0.0333,0.0,0.0,2.0,9.0,89.6,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714
instrectSubFourTwo5_10_11,180.0,650.0,0.2769,640.0,0.9846,2.0,4.0,3.6111,2.0,4.0,3.6111,56.0,0.3111,124.0,0.6889,56.0,0.3111,124.0,0.6889,18.0,0.1,162.0,0.9,7.0,0.0389,7.0,0.0389,0.0,0.0,1.0,5.0,87.1429,2.0,2.0,3.0,4.0,26.0,15.8846,4.0,26.0,16.7917
instrectSubFourTwo5_10_14,180.0,650.0,0.2769,640.0,0.9846,2.0,4.0,3.6111,2.0,4.0,3.6111,56.0,0.3111,124.0,0.6889,56.0,0.3111,124.0,0.6889,16.0,0.0889,164.0,0.9111,7.0,0.0389,7.0,0.0389,0.0,0.0,1.0,5.0,110.3333,2.0,2.0,3.0,9.0,26.0,17.4348,9.0,26.0,17.4348
instrectSubFourTwo5_10_15,180.0,650.0,0.2769,640.0,0.9846,1.0,4.0,3.6111,2.0,4.0,3.6111,56.0,0.3111,124.0,0.6889,52.0,0.2889,128.0,0.7111,20.0,0.1111,160.0,0.8889,7.0,0.0389,9.0,0.05,0.0,0.0,1.0,5.0,82.0,2.0,2.0,3.0,9.0,26.0,17.625,9.0,26.0,17.625
instrectSubFourTwo5_10_17,180.0,650.0,0.2769,640.0,0.9846,2.0,4.0,3.6111,2.0,4.0,3.6111,58.0,0.3222,122.0,0.6778,56.0,0.3111,124.0,0.6889,18.0,0.1,162.0,0.9,6.0,0.0333,7.0,0.0389,0.0,0.0,6.0,21.0,95.1667,2.0,2.0,3.0,9.0,26.0,17.5,9.0,26.0,17.5
instrectSubFourTwo5_10_5,180.0,650.0,0.2769,640.0,0.9846,2.0,4.0,3.6111,2.0,4.0,3.6111,56.0,0.3111,124.0,0.6889,60.0,0.3333,120.0,0.6667,14.0,0.0778,166.0,0.9222,7.0,0.0389,5.0,0.0278,0.0,0.0,1.0,5.0,87.0,2.0,2.0,3.0,9.0,26.0,17.5556,9.0,26.0,17.3462
instrectSubFourTwo5_11_11,180.0,649.0,0.2773,638.0,0.9831,2.0,4.0,3.6056,2.0,4.0,3.6056,53.0,0.2944,127.0,0.7056,55.0,0.3056,125.0,0.6944,20.0,0.1111,160.0,0.8889,9.0,0.05,8.0,0.0444,0.0,0.0,4.0,15.0,87.5,2.0,2.0,1.0,4.0,26.0,15.0,4.0,26.0,16.8929
instrectSubFourTwo5_11_17,180.0,649.0,0.2773,638.0,0.9831,2.0,4.0,3.6056,2.0,4.0,3.6056,55.0,0.3056,125.0,0.6944,55.0,0.3056,125.0,0.6944,22.0,0.1222,158.0,0.8778,8.0,0.0444,8.0,0.0444,0.0,0.0,6.0,24.0,92.5556,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714
instrectSubFourTwo5_1_19,180.0,659.0,0.2731,658.0,0.9985,2.0,4.0,3.6611,2.0,4.0,3.6611,49.0,0.2722,131.0,0.7278,51.0,0.2833,129.0,0.7167,2.0,0.0111,178.0,0.9889,6.0,0.0333,5.0,0.0278,0.0,0.0,2.0,8.0,89.6,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714
instrectSubFourTwo5_12_0,180.0,648.0,0.2778,636.0,0.9815,2.0,4.0,3.6,2.0,4.0,3.6,58.0,0.3222,122.0,0.6778,62.0,0.3444,118.0,0.6556,22.0,0.1222,158.0,0.8778,7.0,0.0389,5.0,0.0278,0.0,0.0,11.0,43.0,90.1667,2.0,2.0,3.0,6.0,26.0,17.2222,6.0,26.0,17.2222
instrectSubFourTwo5_12_1,180.0,648.0,0.2778,636.0,0.9815,1.0,4.0,3.6,2.0,4.0,3.6,54.0,0.3,126.0,0.7,56.0,0.3111,124.0,0.6889,22.0,0.1222,158.0,0.8778,9.0,0.05,8.0,0.0444,0.0,0.0,1.0,5.0,90.8,2.0,2.0,3.0,9.0,26.0,17.3182,9.0,26.0,17.6667
instrectSubFourTwo5_12_11,180.0,648.0,0.2778,636.0,0.9815,2.0,4.0,3.6,2.0,4.0,3.6,56.0,0.3111,124.0,0.6889,54.0,0.3,126.0,0.7,24.0,0.1333,156.0,0.8667,8.0,0.0444,9.0,0.05,0.0,0.0,2.0,8.0,86.4286,2.0,2.0,3.0,9.0,26.0,17.0833,9.0,26.0,17.0833
instrectSubFourTwo5_12_15,180.0,648.0,0.2778,636.0,0.9815,1.0,4.0,3.6,2.0,4.0,3.6,54.0,0.3,126.0,0.7,50.0,0.2778,130.0,0.7222,20.0,0.1111,160.0,0.8889,9.0,0.05,11.0,0.0611,0.0,0.0,1.0,5.0,88.8333,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714
instrectSubFourTwo5_12_16,180.0,648.0,0.2778,636.0,0.9815,2.0,4.0,3.6,2.0,4.0,3.6,60.0,0.3333,120.0,0.6667,58.0,0.3222,122.0,0.6778,22.0,0.1222,158.0,0.8778,6.0,0.0333,7.0,0.0389,0.0,0.0,1.0,5.0,88.7143,2.0,2.0,3.0,6.0,26.0,16.28,6.0,26.0,16.28
instrectSubFourTwo5_12_17,180.0,648.0,0.2778,636.0,0.9815,2.0,4.0,3.6,2.0,4.0,3.6,56.0,0.3111,124.0,0.6889,58.0,0.3222,122.0,0.6778,22.0,0.1222,158.0,0.8778,8.0,0.0444,7.0,0.0389,0.0,0.0,3.0,13.0,78.7143,2.0,2.0,3.0,5.0,26.0,16.2083,5.0,26.0,16.2083
instrectSubFourTwo5_12_18,180.0,648.0,0.2778,636.0,0.9815,2.0,4.0,3.6,2.0,4.0,3.6,58.0,0.3222,122.0,0.6778,60.0,0.3333,120.0,0.6667,20.0,0.1111,160.0,0.8889,7.0,0.0389,6.0,0.0333,0.0,0.0,1.0,5.0,86.4286,2.0,2.0,3.0,6.0,26.0,17.1739,6.0,26.0,17.1739
instrectSubFourTwo5_12_19,180.0,648.0,0.2778,636.0,0.9815,2.0,4.0,3.6,2.0,4.0,3.6,54.0,0.3,126.0,0.7,56.0,0.3111,124.0,0.6889,18.0,0.1,162.0,0.9,9.0,0.05,8.0,0.0444,0.0,0.0,1.0,5.0,103.6,2.0,2.0,3.0,8.0,26.0,17.2083,8.0,26.0,17.5385
instrectSubFourTwo5_12_3,180.0,648.0,0.2778,636.0,0.9815,2.0,4.0,3.6,1.0,4.0,3.6,56.0,0.3111,124.0,0.6889,60.0,0.3333,120.0,0.6667,24.0,0.1333,156.0,0.8667,8.0,0.0444,6.0,0.0333,0.0,0.0,2.0,8.0,94.25,2.0,2.0,3.0,9.0,26.0,17.4091,9.0,26.0,17.4091
instrectSubFourTwo5_14_0,180.0,646.0,0.2786,632.0,0.9783,1.0,4.0,3.5889,2.0,4.0,3.5889,58.0,0.3222,122.0,0.6778,58.0,0.3222,122.0,0.6778,20.0,0.1111,160.0,0.8889,8.0,0.0444,8.0,0.0444,0.0,0.0,2.0,8.0,95.1667,2.0,2.0,3.0,4.0,26.0,16.2692,4.0,26.0,16.2692
instrectSubFourTwo5_14_13,180.0,646.0,0.2786,632.0,0.9783,2.0,4.0,3.5889,2.0,4.0,3.5889,58.0,0.3222,122.0,0.6778,58.0,0.3222,122.0,0.6778,28.0,0.1556,152.0,0.8444,8.0,0.0444,8.0,0.0444,0.0,0.0,5.0,17.0,76.5,2.0,2.0,3.0,9.0,26.0,17.1304,9.0,26.0,17.1304
instrectSubFourTwo5_16_0,180.0,644.0,0.2795,628.0,0.9752,1.0,4.0,3.5778,2.0,4.0,3.5778,58.0,0.3222,122.0,0.6778,60.0,0.3333,120.0,0.6667,30.0,0.1667,150.0,0.8333,9.0,0.05,8.0,0.0444,0.0,0.0,1.0,5.0,93.1667,2.0,2.0,3.0,8.0,26.0,16.7407,8.0,26.0,16.7407
instrectSubFourTwo5_16_1,180.0,644.0,0.2795,628.0,0.9752,2.0,4.0,3.5778,2.0,4.0,3.5778,54.0,0.3,126.0,0.7,62.0,0.3444,118.0,0.6556,24.0,0.1333,156.0,0.8667,11.0,0.0611,7.0,0.0389,0.0,0.0,4.0,16.0,93.4286,2.0,2.0,3.0,4.0,26.0,16.9375,4.0,26.0,17.0303
instrectSubFourTwo5_16_19,180.0,644.0,0.2795,630.0,0.9783,2.0,4.0,3.5778,2.0,4.0,3.5778,64.0,0.3556,116.0,0.6444,56.0,0.3111,124.0,0.6889,26.0,0.1444,154.0,0.8556,6.0,0.0333,10.0,0.0556,0.0,0.0,3.0,13.0,78.4286,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714
instrectSubFourTwo5_16_2,180.0,644.0,0.2795,628.0,0.9752,1.0,4.0,3.5778,1.0,4.0,3.5778,58.0,0.3222,122.0,0.6778,56.0,0.3111,124.0,0.6889,30.0,0.1667,150.0,0.8333,9.0,0.05,10.0,0.0556,0.0,0.0,1.0,5.0,66.5556,2.0,2.0,3.0,7.0,26.0,17.0833,7.0,26.0,17.0833
instrectSubFourTwo5_16_4,180.0,644.0,0.2795,628.0,0.9752,2.0,4.0,3.5778,2.0,4.0,3.5778,62.0,0.3444,118.0,0.6556,60.0,0.3333,120.0,0.6667,28.0,0.1556,152.0,0.8444,7.0,0.0389,8.0,0.0444,0.0,0.0,2.0,9.0,94.1429,2.0,2.0,3.0,9.0,26.0,17.913,9.0,26.0,18.0
instrectSubFourTwo5_16_5,180.0,644.0,0.2795,628.0,0.9752,1.0,4.0,3.5778,2.0,4.0,3.5778,62.0,0.3444,118.0,0.6556,62.0,0.3444,118.0,0.6556,24.0,0.1333,156.0,0.8667,7.0,0.0389,7.0,0.0389,0.0,0.0,1.0,5.0,113.2222,2.0,2.0,3.0,6.0,26.0,16.7917,6.0,26.0,16.4
instrectSubFourTwo5_16_7,180.0,644.0,0.2795,628.0,0.9752,2.0,4.0,3.5778,2.0,4.0,3.5778,52.0,0.2889,128.0,0.7111,56.0,0.3111,124.0,0.6889,26.0,0.1444,154.0,0.8556,12.0,0.0667,10.0,0.0556,0.0,0.0,1.0,5.0,82.0,2.0,2.0,3.0,2.0,26.0,16.4231,2.0,26.0,16.4231
instrectSubFourTwo5_1_7,180.0,659.0,0.2731,658.0,0.9985,2.0,4.0,3.6611,2.0,4.0,3.6611,51.0,0.2833,129.0,0.7167,51.0,0.2833,129.0,0.7167,2.0,0.0111,178.0,0.9889,5.0,0.0278,5.0,0.0278,0.0,0.0,3.0,12.0,89.6,2.0,2.0,3.0,9.0,26.0,17.5909,9.0,26.0,17.5909
instrectSubFourTwo5_18_10,180.0,642.0,0.2804,624.0,0.972,2.0,4.0,3.5667,2.0,4.0,3.5667,60.0,0.3333,120.0,0.6667,60.0,0.3333,120.0,0.6667,30.0,0.1667,150.0,0.8333,9.0,0.05,9.0,0.05,0.0,0.0,3.0,12.0,87.2,2.0,2.0,3.0,3.0,26.0,14.6667,4.0,26.0,15.7407
instrectSubFourTwo5_18_11,180.0,642.0,0.2804,624.0,0.972,2.0,4.0,3.5667,1.0,4.0,3.5667,58.0,0.3222,122.0,0.6778,60.0,0.3333,120.0,0.6667,28.0,0.1556,152.0,0.8444,10.0,0.0556,9.0,0.05,0.0,0.0,6.0,24.0,82.2857,2.0,2.0,3.0,8.0,26.0,16.8929,8.0,26.0,16.8519
instrectSubFourTwo5_20_14,180.0,640.0,0.2813,620.0,0.9688,1.0,4.0,3.5556,1.0,4.0,3.5556,58.0,0.3222,122.0,0.6778,56.0,0.3111,124.0,0.6889,32.0,0.1778,148.0,0.8222,11.0,0.0611,12.0,0.0667,0.0,0.0,1.0,3.0,116.6667,2.0,2.0,1.0,4.0,26.0,14.5,5.0,26.0,15.0968
instrectSubFourTwo5_20_15,180.0,640.0,0.2813,620.0,0.9688,2.0,4.0,3.5556,2.0,4.0,3.5556,60.0,0.3333,120.0,0.6667,62.0,0.3444,118.0,0.6556,34.0,0.1889,146.0,0.8111,10.0,0.0556,9.0,0.05,0.0,0.0,1.0,5.0,102.25,2.0,2.0,3.0,3.0,26.0,15.2667,3.0,26.0,16.6154
instrectSubFourTwo5_20_6,180.0,640.0,0.2813,620.0,0.9688,2.0,4.0,3.5556,2.0,4.0,3.5556,64.0,0.3556,116.0,0.6444,66.0,0.3667,114.0,0.6333,34.0,0.1889,146.0,0.8111,8.0,0.0444,7.0,0.0389,0.0,0.0,2.0,8.0,86.2222,2.0,2.0,3.0,9.0,26.0,17.5,9.0,26.0,17.6333
instrectSubFourTwo5_20_7,180.0,640.0,0.2813,620.0,0.9688,2.0,4.0,3.5556,2.0,4.0,3.5556,62.0,0.3444,118.0,0.6556,64.0,0.3556,116.0,0.6444,32.0,0.1778,148.0,0.8222,9.0,0.05,8.0,0.0444,0.0,0.0,5.0,21.0,99.6667,2.0,2.0,3.0,6.0,26.0,16.1786,6.0,26.0,16.5
instrectSubFourTwo5_20_9,180.0,640.0,0.2813,620.0,0.9688,2.0,4.0,3.5556,1.0,4.0,3.5556,56.0,0.3111,124.0,0.6889,58.0,0.3222,122.0,0.6778,32.0,0.1778,148.0,0.8222,12.0,0.0667,11.0,0.0611,0.0,0.0,2.0,8.0,75.3333,4.0,3.0,21.0,1.0,26.0,15.1935,1.0,26.0,16.1429
instrectSubFourTwo5_2_10,180.0,658.0,0.2736,656.0,0.997,2.0,4.0,3.6556,2.0,4.0,3.6556,50.0,0.2778,130.0,0.7222,52.0,0.2889,128.0,0.7111,4.0,0.0222,176.0,0.9778,6.0,0.0333,5.0,0.0278,0.0,0.0,1.0,5.0,89.6,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714
instrectSubFourTwo5_21_0,180.0,639.0,0.2817,618.0,0.9671,1.0,4.0,3.55,2.0,4.0,3.55,63.0,0.35,117.0,0.65,61.0,0.3389,119.0,0.6611,36.0,0.2,144.0,0.8,9.0,0.05,10.0,0.0556,0.0,0.0,5.0,19.0,101.1,2.0,2.0,3.0,9.0,26.0,17.1154,9.0,26.0,17.1111
instrectSubFourTwo5_2_11,180.0,658.0,0.2736,656.0,0.997,2.0,4.0,3.6556,2.0,4.0,3.6556,50.0,0.2778,130.0,0.7222,50.0,0.2778,130.0,0.7222,4.0,0.0222,176.0,0.9778,6.0,0.0333,6.0,0.0333,0.0,0.0,1.0,5.0,86.3333,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714
instrectSubFourTwo5_21_16,180.0,639.0,0.2817,618.0,0.9671,2.0,4.0,3.55,1.0,4.0,3.55,61.0,0.3389,119.0,0.6611,59.0,0.3278,121.0,0.6722,36.0,0.2,144.0,0.8,10.0,0.0556,11.0,0.0611,0.0,0.0,2.0,9.0,70.25,2.0,2.0,3.0,6.0,26.0,16.36,6.0,26.0,16.36
instrectSubFourTwo5_21_17,180.0,639.0,0.2817,618.0,0.9671,1.0,4.0,3.55,2.0,4.0,3.55,57.0,0.3167,123.0,0.6833,59.0,0.3278,121.0,0.6722,38.0,0.2111,142.0,0.7889,12.0,0.0667,11.0,0.0611,0.0,0.0,1.0,4.0,93.375,2.0,2.0,3.0,9.0,26.0,17.2692,9.0,26.0,17.2692
instrectSubFourTwo5_21_19,180.0,639.0,0.2817,618.0,0.9671,2.0,4.0,3.55,1.0,4.0,3.55,59.0,0.3278,121.0,0.6722,59.0,0.3278,121.0,0.6722,38.0,0.2111,142.0,0.7889,11.0,0.0611,11.0,0.0611,0.0,0.0,2.0,7.0,76.0,2.0,2.0,3.0,8.0,26.0,16.4074,8.0,26.0,16.6897
instrectSubFourTwo5_2_12,180.0,658.0,0.2736,656.0,0.997,2.0,4.0,3.6556,2.0,4.0,3.6556,50.0,0.2778,130.0,0.7222,50.0,0.2778,130.0,0.7222,4.0,0.0222,176.0,0.9778,6.0,0.0333,6.0,0.0333,0.0,0.0,3.0,11.0,87.6667,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714
instrectSubFourTwo5_2_13,180.0,658.0,0.2736,656.0,0.997,2.0,4.0,3.6556,2.0,4.0,3.6556,52.0,0.2889,128.0,0.7111,52.0,0.2889,128.0,0.7111,4.0,0.0222,176.0,0.9778,5.0,0.0278,5.0,0.0278,0.0,0.0,6.0,24.0,88.4,2.0,2.0,3.0,8.0,26.0,16.3438,8.0,26.0,16.3438
instrectSubFourTwo5_2_15,180.0,658.0,0.2736,656.0,0.997,2.0,4.0,3.6556,2.0,4.0,3.6556,52.0,0.2889,128.0,0.7111,52.0,0.2889,128.0,0.7111,4.0,0.0222,176.0,0.9778,5.0,0.0278,5.0,0.0278,0.0,0.0,2.0,8.0,89.6,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714
instrectSubFourTwo5_21_9,180.0,639.0,0.2817,618.0,0.9671,2.0,4.0,3.55,2.0,4.0,3.55,61.0,0.3389,119.0,0.6611,65.0,0.3611,115.0,0.6389,40.0,0.2222,140.0,0.7778,10.0,0.0556,8.0,0.0444,0.0,0.0,1.0,5.0,105.8571,2.0,2.0,3.0,6.0,26.0,16.0714,6.0,26.0,16.7931
instrectSubFourTwo5_22_14,180.0,638.0,0.2821,616.0,0.9655,2.0,4.0,3.5444,2.0,4.0,3.5444,58.0,0.3222,122.0,0.6778,60.0,0.3333,120.0,0.6667,34.0,0.1889,146.0,0.8111,12.0,0.0667,11.0,0.0611,0.0,0.0,1.0,4.0,88.7143,2.0,2.0,1.0,7.0,26.0,17.04,7.0,26.0,16.9231
instrectSubFourTwo5_22_16,180.0,638.0,0.2821,616.0,0.9655,2.0,4.0,3.5444,1.0,4.0,3.5444,58.0,0.3222,122.0,0.6778,56.0,0.3111,124.0,0.6889,36.0,0.2,144.0,0.8,12.0,0.0667,13.0,0.0722,0.0,0.0,7.0,24.0,89.9231,2.0,2.0,3.0,8.0,26.0,17.1379,8.0,26.0,17.1379
instrectSubFourTwo5_22_19,180.0,638.0,0.2821,616.0,0.9655,1.0,4.0,3.5444,2.0,4.0,3.5444,66.0,0.3667,114.0,0.6333,60.0,0.3333,120.0,0.6667,38.0,0.2111,142.0,0.7889,8.0,0.0444,11.0,0.0611,0.0,0.0,2.0,8.0,91.2727,2.0,2.0,3.0,5.0,26.0,16.5294,7.0,26.0,16.9412
instrectSubFourTwo5_22_2,180.0,638.0,0.2821,616.0,0.9655,2.0,4.0,3.5444,2.0,4.0,3.5444,64.0,0.3556,116.0,0.6444,68.0,0.3778,112.0,0.6222,42.0,0.2333,138.0,0.7667,9.0,0.05,7.0,0.0389,0.0,0.0,4.0,15.0,88.1,2.0,2.0,3.0,9.0,26.0,17.0769,9.0,26.0,17.0769
instrectSubFourTwo5_22_7,180.0,638.0,0.2821,616.0,0.9655,1.0,4.0,3.5444,2.0,4.0,3.5444,58.0,0.3222,122.0,0.6778,52.0,0.2889,128.0,0.7111,36.0,0.2,144.0,0.8,12.0,0.0667,15.0,0.0833,0.0,0.0,3.0,13.0,86.2,2.0,2.0,3.0,3.0,26.0,16.5,3.0,26.0,16.5
instrectSubFourTwo5_2_3,180.0,658.0,0.2736,656.0,0.997,2.0,4.0,3.6556,2.0,4.0,3.6556,52.0,0.2889,128.0,0.7111,52.0,0.2889,128.0,0.7111,4.0,0.0222,176.0,0.9778,5.0,0.0278,5.0,0.0278,0.0,0.0,4.0,16.0,89.6,2.0,2.0,3.0,6.0,26.0,16.7083,6.0,26.0,16.7083
instrectSubFourTwo5_24_10,180.0,636.0,0.283,614.0,0.9654,1.0,4.0,3.5333,2.0,4.0,3.5333,56.0,0.3111,124.0,0.6889,58.0,0.3222,122.0,0.6778,34.0,0.1889,146.0,0.8111,14.0,0.0778,13.0,0.0722,0.0,0.0,4.0,16.0,85.7778,2.0,2.0,1.0,4.0,26.0,14.7813,4.0,26.0,16.0357
instrectSubFourTwo5_24_16,180.0,636.0,0.283,612.0,0.9623,1.0,4.0,3.5333,1.0,4.0,3.5333,66.0,0.3667,114.0,0.6333,56.0,0.3111,124.0,0.6889,38.0,0.2111,142.0,0.7889,9.0,0.05,14.0,0.0778,0.0,0.0,1.0,5.0,91.5,2.0,2.0,3.0,4.0,26.0,16.8333,6.0,26.0,16.68
instrectSubFourTwo5_24_7,180.0,636.0,0.283,612.0,0.9623,1.0,4.0,3.5333,2.0,4.0,3.5333,68.0,0.3778,112.0,0.6222,70.0,0.3889,110.0,0.6111,36.0,0.2,144.0,0.8,8.0,0.0444,7.0,0.0389,0.0,0.0,3.0,11.0,88.9,2.0,2.0,3.0,9.0,26.0,17.7391,9.0,26.0,17.88
instrectSubFourTwo5_24_8,180.0,636.0,0.283,614.0,0.9654,1.0,4.0,3.5333,2.0,4.0,3.5333,64.0,0.3556,116.0,0.6444,62.0,0.3444,118.0,0.6556,34.0,0.1889,146.0,0.8111,10.0,0.0556,11.0,0.0611,0.0,0.0,1.0,5.0,101.625,2.0,2.0,3.0,9.0,26.0,16.9667,9.0,26.0,16.9667
instrectSubFourTwo5_24_9,180.0,636.0,0.283,612.0,0.9623,1.0,4.0,3.5333,2.0,4.0,3.5333,60.0,0.3333,120.0,0.6667,56.0,0.3111,124.0,0.6889,38.0,0.2111,142.0,0.7889,12.0,0.0667,14.0,0.0778,0.0,0.0,1.0,5.0,102.25,2.0,2.0,3.0,9.0,26.0,17.4074,9.0,26.0,17.4074
instrectSubFourTwo5_2_6,180.0,658.0,0.2736,656.0,0.997,2.0,4.0,3.6556,2.0,4.0,3.6556,50.0,0.2778,130.0,0.7222,50.0,0.2778,130.0,0.7222,4.0,0.0222,176.0,0.9778,6.0,0.0333,6.0,0.0333,0.0,0.0,2.0,8.0,92.0,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714
instrectSubFourTwo5_26_10,180.0,634.0,0.2839,608.0,0.959,2.0,4.0,3.5222,1.0,4.0,3.5222,60.0,0.3333,120.0,0.6667,70.0,0.3889,110.0,0.6111,46.0,0.2556,134.0,0.7444,13.0,0.0722,8.0,0.0444,0.0,0.0,1.0,5.0,95.3636,2.0,2.0,3.0,7.0,26.0,16.6207,7.0,26.0,16.6897
instrectSubFourTwo5_26_13,180.0,634.0,0.2839,610.0,0.9621,1.0,4.0,3.5222,2.0,4.0,3.5222,68.0,0.3778,112.0,0.6222,66.0,0.3667,114.0,0.6333,38.0,0.2111,142.0,0.7889,9.0,0.05,10.0,0.0556,0.0,0.0,1.0,5.0,86.0,2.0,2.0,3.0,5.0,26.0,16.6071,5.0,26.0,16.3704
